billedcost,billingaccountid,billingaccountname,billingaccounttype,billingcurrency,billingperiodend,billingperiodstart,chargecategory,chargeclass,chargedescription,chargefrequency,chargeperiodend,chargeperiodstart,commitmentdiscountid,commitmentdiscountname,commitmentdiscountquantity,commitmentdiscountstatus,commitmentdiscounttype,consumedquantity,consumedunit,contractedcost,contractedunitprice,effectivecost,invoiceissuername,listcost,listunitprice,pricingcategory,pricingquantity,pricingunit,providername,publishername,regionid,regionname,resourceid,resourcename,resourcetype,servicecategory,servicename,skuid,skupriceid,subaccountid,subaccountname,subaccounttype,x_accountid,x_accountname,x_accountownerid,x_billedcostinusd,x_billedunitprice,x_billingaccountid,x_billingaccountname,x_billingexchangerate,x_billingexchangeratedate,x_billingprofileid,x_billingprofilename,x_contractedcostinusd,x_costallocationrulename,x_costcenter,x_customerid,x_customername,x_effectivecostinusd,x_effectiveunitprice,x_invoiceid,x_invoiceissuerid,x_invoicesectionid,x_invoicesectionname,x_listcostinusd,x_partnercreditapplied,x_partnercreditrate,x_pricingblocksize,x_pricingcurrency,x_pricingsubcategory,x_pricingunitdescription,x_publishercategory,x_publisherid,x_resellerid,x_resellername,x_resourcegroupname,x_resourcetype,x_serviceperiodend,x_serviceperiodstart,x_skudescription,x_skudetails,x_skuiscrediteligible,x_skumetercategory,x_skumeterid,x_skumetername,x_skumetersubcategory,x_skuofferid,x_skuorderid,x_skuordername,x_skupartnumber,x_skuregion,x_skuservicefamily,x_skuterm,x_skutier,tags
0.018153677,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Standard HDD Managed Disks - S15 - LRS - Disk - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.000784,Units/Month,0.018153677,23.1552,0.018153677,Microsoft,0.02125424,27.11,Standard,0.000784,Units/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/qngnoevpxf-et-flqarlzrgeb-qoevpxf-jxfcpr-qri-pi0o8fxcc9lbd/cebivqref/zvpebfbsg.pbzchgr/qvfxf/3ppp6q94rs1q9520382os70o9ro4spso-pbagnvareebbgibyhzr,3ppp6q94rs1q9520382os70o9ro4spso-pbagnvareEbbgIbyhzr,Disk,Compute,Virtual Machines,1036880,1036880,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,23.1552,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,23.1552,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Month,Cloud Provider,Microsoft,,,QNGNOEVPXF-ET-FLQARLZRGEB-QOEVPXF-JXFCPR-QRI-PI0O8FXCC9LBD,Microsoft.Compute/disks,,,Standard HDD Managed Disks - S15 - LRS - Disk - AU East,,1,Storage,b29bca85-50d4-4008-a47a-b59ba38fcce3,S15 LRS Disk,Standard HDD Managed Disks,MS-AZR-0017P,,,AAA-70167,AU East,,,,"{""application"": null, ""environment"": null, ""cost_center"": null}"
0.002177453,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,853,Units,0.002177453,0.025527,0.002177453,Microsoft,0.00255047,0.0299,Standard,0.0853,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-qngn-pngnybt-abacebq-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/rqnfqngnpngnybtqri56,rqnfqngnpngnybtqri56,Storage account,Storage,Storage Accounts,611182811,611182811,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.025527,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.025527,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,RQNF-Qngn-Pngnybt-abacebq-et,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"": ""Azure"", ""StorageService"": ""Blob""}",1,Microsoft Defender for Cloud,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Storage,MS-AZR-0017P,,,AAA-97331,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0.2149092,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender CSPM - Standard - Nodes,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,24,Units/Hour,0.2149092,0.00895455,0.2149092,Microsoft,0.25152,0.01048,Standard,24,Units/Hour,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/qngnoevpxf-et-qo-qrzb-xl8ebelz0rcof/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/qofgbentrqqjrzcdqk9bmh,qofgbentrqqjrzcdqk9bmh,Storage account,Storage,Storage Accounts,616515395,616515395,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00895455,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00895455,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Hour,Cloud Provider,Microsoft,,,qngnoevpxf-et-QO-Qrzb-xl8ebelz0rcof,Microsoft.Storage/storageAccounts,,,Microsoft Defender CSPM - Standard - Nodes,"{""Cloud"": ""Azure""}",1,Microsoft Defender for Cloud,5c3a13cf-f401-5070-b805-5834ab6dcfd3,Standard Node,Microsoft Defender CSPM,MS-AZR-0017P,,,AAN-64248,,,,,"{""application"": ""qngnoevpxf"", ""environment"": null, ""cost_center"": null}"
2.15E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tiered Block Blob - Hot LRS - Data Stored - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.000912,GB/Month,2.15E-05,0.0236175,2.15E-05,Microsoft,2.52E-05,0.0276,Standard,0.000912,GB/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/pf-fvnz-en-uho-et-qri/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyinwmvujorddlchv,fdyinwmvujorddlchv,Storage account,Storage,Storage Accounts,1013726,1013726,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0236175,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0236175,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,PF-FVNZ-EN-UHO-et-qri,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - Hot LRS - Data Stored - AU East,,1,Storage,2f968df1-9a17-4398-bcfb-ad8bf7922321,Hot LRS Data Stored,Tiered Block Blob,MS-AZR-0017P,,,N9H-01048,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""6555679390""}"
1.92E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Files - List Operations,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,1,Units,1.92E-06,0.0191754,1.92E-06,Microsoft,0.000002245,0.02245,Standard,0.0001,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/terngreflqarl-vaabingvba-cebgbglcr-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/terngreflqarlvaabinno16,terngreflqarlvaabinno16,Storage account,Storage,Storage Accounts,1019027,1019027,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0191754,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0191754,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,TerngreFlqarl-Vaabingvba-Cebgbglcr-et,Microsoft.Storage/storageAccounts,,,Files - List Operations,,1,Storage,be63f96a-ef4b-42c1-9365-f9fa0e7431d0,List Operations,Files,MS-AZR-0017P,,,N9H-00817,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure App Service Free Plan - F1,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.032256,Hours,0,0,0,Microsoft,0,0,Standard,0.032256,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/vac-abacebq-qri-et/cebivqref/zvpebfbsg.jro/fvgrf/cvqfcebwrpgznc/fybgf/hng,cvqfcebwrpgznc/hng,App Service deployment slot,Other,Azure App Service,1009609,1009609,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,vac-abacebq-qri-et,microsoft.web/sites/slots,,,Azure App Service Free Plan - F1,"{""AppServicePlanUri"": ""/subscriptions/a1e8e6ff-9083-421a-9dd8-ab8ed04c70c8/resourcegroups/inp-nonprod-dev-rg/providers/microsoft.web/serverfarms/analyticsasp""}",1,Azure App Service,c0f5cb45-6fb1-41c9-8545-72ad400d9da4,F1 App,Free Plan,MS-AZR-0017P,,,T2X-00008,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
2.96E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Files - Read Operations,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,154,Units,2.96E-05,0.00191955,2.96E-05,Microsoft,0.00003465,0.00225,Standard,0.0154,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p/erfbheprtebhcf/cebq-pf-nfr-vasen-et-nhrn/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/cebqpfnfrfnnhrn56,cebqpfnfrfnnhrn56,Storage account,Storage,Storage Accounts,1009459,1009459,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p,gsafj-tf-nccf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.00191955,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.00191955,,,696339,Genafcbeg Pyhfgre Freivprf,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,cebq-pf-nfr-vasen-et-nhrn,Microsoft.Storage/storageAccounts,,,Files - Read Operations,,1,Storage,761abab8-259d-4206-a6ae-707ed03fc540,Read Operations,Files,MS-AZR-0017P,,,N9H-00797,,,,,"{""application"": ""FLG579599"", ""environment"": ""prod"", ""cost_center"": ""Hanyybpngrq""}"
0.047225283,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,General Block Blob v2 Hierarchical Namespace - Hot LRS - Data Stored - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,2.007276,GB/Month,0.047225283,0.02352705,0.047225283,Microsoft,0.055280381,0.02754,Standard,2.007276,GB/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-ybttvat-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/rqnfybtqsnpgbel5abacebq,rqnfybtqsnpgbel5abacebq,Storage account,Storage,Storage Accounts,611245499,611245499,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.02352705,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.02352705,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,RQNF-Ybttvat-ET,Microsoft.Storage/storageAccounts,,,General Block Blob v2 Hierarchical Namespace - Hot LRS - Data Stored - AU East,,1,Storage,64572ff3-3270-4eb7-90ba-de389057e9c4,Hot LRS Data Stored,General Block Blob v2 Hierarchical Namespace,MS-AZR-0017P,,,AAF-30172,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Platform"", ""cost_center"": ""5555637666""}"
1.46E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Rtn Preference: MGN - Standard Data Transfer Out - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,0.000095,GB,1.46E-05,0.153765,1.46E-05,Microsoft,0.0000171,0.18,Standard,0.000095,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/plore-qrsrapr-ercbegvat-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/ploreqrsraprfuner56,ploreqrsraprfuner56,Storage account,Storage,Storage Accounts,1011515,1011515,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.153765,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.153765,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,Plore-Qrsrapr-Ercbegvat-et,Microsoft.Storage/storageAccounts,,,Rtn Preference: MGN - Standard Data Transfer Out - AU East,,1,Bandwidth,fe167397-a38d-43c3-9bb3-8e2907e56a41,Standard Data Transfer Out,Rtn Preference: MGN,MS-AZR-0017P,,,Q5H-00002,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Tst"", ""cost_center"": ""6555637656""}"
0.031959,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Load Balancer - Standard Included LB Rules and Outbound Rules,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,1,Hours,0.031959,0.031959,0.031959,Microsoft,0.0374,0.0374,Standard,1,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-nace-et/cebivqref/zvpebfbsg.znpuvaryrneavatfreivprf/jbexfcnprf/c7cnacenzyjf,c7cnacenzyjf,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1071942,1071942,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.031959,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.031959,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,c7c-nace-et,Microsoft.MachineLearningServices/workspaces,,,Load Balancer - Standard Included LB Rules and Outbound Rules,"{""NodeType"": ""Dedicated"", ""PoolName"": ""compute-mutaz_83aa1ecc-4f3c-408a-ac8e-fcf77c0feefc"", ""UsageType"": ""loadbalancers"", ""ConfigType"": ""VirtualMachine"", ""AccountName"": ""bai24499671101746143625a"", ""ClusterType"": ""DSI"", ""SourceEventId"": ""112db040-d24c-4de9-d677-d6ac0949047b"", ""AmlWorkspaceId"": ""d14a23e8-17e5-460f-97fc-0cf6d581f5ce"", ""AMLResourceType"": ""Provisioner.Batch"", ""EmittingService"": ""Machine Learning Service - Non DSVM"", ""Processor_Version"": ""BillingProcessorV2"", ""HostSubscriptionId"": ""638e6bf4-26ad-478e-9cec-b47a06e84c00"", ""PoolAllocationMode"": ""BatchService"", ""SourceResourceProvider"": ""Batch""}",1,Load Balancer,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Standard,MS-AZR-0017P,,,AAA-21856,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
1.28E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Virtual Network Peering - Intra-Region Ingress,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,9.99E-05,GB,1.28E-06,0.012864,1.28E-06,Microsoft,1.50E-06,0.015,Standard,9.99E-05,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/6oq2pp9r-65or-9s24-n8q9-p3n1s96opq9r/erfbheprtebhcf/funerq-et/cebivqref/zvpebfbsg.pbzchgr/iveghnyznpuvarf/dhnylfnmherfpnaare6,dhnylfnmherfpnaare6,Virtual machine,Compute,Virtual Machines,1005394,1005394,/fhofpevcgvbaf/6oq2pp9r-65or-9s24-n8q9-p3n1s96opq9r,gsafj-pfb-ratvarrevat-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.012864,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.012864,,,696339,Genafcbeg Pyhfgre Freivprf,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,funerq-et,microsoft.compute/virtualmachines,,,Virtual Network Peering - Intra-Region Ingress,"{""NodeId"": ""8867c6f2-2d7c-4ac0-8471-b55d6ff29002"", ""VmName"": ""qualysazurescanner1"", ""ContainerId"": ""2f8747bd-921f-4302-8fa4-14b6a1ccfed4"", ""PipelineType"": ""v2"", ""DataTransferDirection"": ""DataTrIn""}",1,Virtual Network,59bc01e3-9d3e-4b9f-baef-35e696aad6c4,Intra-Region Ingress,Peering,MS-AZR-0017P,,,AAA-16366,,,,,"{""application"": ""gsafj-pfb-ratvarrevat-cebq"", ""environment"": null, ""cost_center"": null}"
0.000161805,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tiered Block Blob - LRS - List and Create Container Operations - AU East,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,23,Units,0.000161805,0.07035,0.000161805,Microsoft,0.00018929,0.0823,Standard,0.0023,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/npgvirgenafcbeg-et-ceq-556/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyinkqwex91mdjxkv,fdyinkqwex91mdjxkv,Storage account,Storage,Storage Accounts,1099966,1099966,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.07035,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.07035,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,NpgvirGenafcbeg-et-ceq-556,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - LRS - List and Create Container Operations - AU East,,1,Storage,af169c6e-0913-4386-8f3c-0928e8891c1c,LRS List and Create Container Operations,Tiered Block Blob,MS-AZR-0017P,,,AAD-37041,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
1.61E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tables - Read Operations,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,35,Units,1.61E-06,0.00046029,1.61E-06,Microsoft,1.89E-06,0.000539,Standard,0.0035,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/et-pneabacebq/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/rqnfpneabacebq,rqnfpneabacebq,Storage account,Storage,Storage Accounts,1012339,1012339,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00046029,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00046029,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,et-PNEAbaCebq,Microsoft.Storage/storageAccounts,,,Tables - Read Operations,,1,Storage,12da282f-7e96-49e2-983a-9a65da2a4866,Read Operations,Tables,MS-AZR-0017P,,,N9H-00805,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
1.92E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Files - List Operations,Usage-Based,1/8/2025 0:00,1/7/2025 0:00,,,,,,1,Units,1.92E-06,0.0191754,1.92E-06,Microsoft,0.000002245,0.02245,Standard,0.0001,Units,Microsoft,Microsoft,australiasoutheast,Australia Southeast,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/pfg-nffrgnv-et-qri57/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/pfgnffrgnvfgqri57,pfgnffrgnvfgqri57,Storage account,Storage,Storage Accounts,1019027,1019027,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0191754,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0191754,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,pfg-nffrgnv-et-qri57,Microsoft.Storage/storageAccounts,,,Files - List Operations,,1,Storage,be63f96a-ef4b-42c1-9365-f9fa0e7431d0,List Operations,Files,MS-AZR-0017P,,,N9H-00817,,,,,"{""application"": ""PFG Nffrg NV"", ""environment"": ""Dev"", ""cost_center"": ""6555696525""}"
